,national_qr,international_qr,date_first_detected,date_last_detected
9261da22565ba2f02842bc0b0832c106,1.0,,2021-11-12,2024-06-16
926b07938cadd69671b90fad1de67103,1.0,,2021-11-12,2024-06-16
92e0f384b5ac74256f9ceacd413ee163,1.0,,2021-11-12,2024-06-16
92f08fed1b1a4b900ad54eac00e2b4e4,1.0,,2021-11-12,2024-06-16
931b5ad319287094be04e2e487264e31,1.0,,2021-11-12,2024-06-16
97e29f6613473fbbe70d851e450614c6,1.0,,2021-11-12,2024-06-16
97d219bf11ce0345f1df0dab39286b07,1.0,,2021-11-12,2024-06-16
94553fad5babb4894d9fbe4e6644809f,1.0,,2021-11-12,2024-06-16
95a953ba5b181caa88cf7c92aded48de,1.0,,2021-11-12,2024-06-16
95b24ff7f443eb9cb3d08fee6d6bb11c,1.0,,2021-11-12,2024-06-16
970cf665a81c1d6e3240888ca729bacd,1.0,,2021-11-12,2024-06-16
971c8e430e70821ce5c7a4f741e947d6,1.0,,2021-11-12,2024-06-16
9b5498cfba365332e0678dc1dffe35ad,1.0,,2021-11-12,2024-06-16
9b9748c89c566e51a371c064b0c23937,1.0,,2021-11-12,2024-06-16
9ba6fff31a04152283d5c441c0abdbc1,1.0,,2021-11-12,2024-06-16
9ba70e3c533f1357ecc8087c7059f5c0,1.0,,2021-11-12,2024-06-16
9bc6b0a3f3d864f1b6812b85c2b07c95,1.0,,2021-11-12,2024-06-16
981ccc1248bcd09fa8331a99320c8d8f,1.0,,2021-11-12,2024-06-16
98572dd4d4fff3639c8f4ee1cffffad6,1.0,,2021-11-12,2024-06-16
98886455bf5785649e104f45b1e14128,1.0,,2021-11-12,2024-06-16
98df751dbab7e7d8ea0c38f196aecc41,1.0,,2021-11-12,2024-06-16
98e9d2094e203f7d2e7e016d2ce8be22,1.0,,2021-11-12,2024-06-16
9966b21b6c27b48106fe46e7718d0c05,1.0,,2021-11-12,2024-06-16
997d21595dc9bbf72f2ea8db2cf17e3c,1.0,,2021-11-12,2024-06-16
999e035625c1e1d373ef0ba5647bc2f6,1.0,,2021-11-12,2024-06-16
99c6203003d9debef2f705dd00741194,1.0,,2021-11-12,2024-06-16
9a8a110496f54a26c8a51c852be3b962,1.0,,2021-11-12,2024-06-16
9acd909f0703ef8c2dca51cc0cf7dceb,1.0,,2021-11-12,2024-06-16
9aefe9e4584ec32df5983f16baed12cc,1.0,,2021-11-12,2024-06-16
9f6f536a285c95831b8eaff6d8c10cfd,1.0,,2021-11-12,2024-06-16
9f7e1ca8b7d1368cc8544bd97740949c,1.0,,2021-11-12,2024-06-16
9f81ec61b7afa98c2bd6a131c8cd24d8,1.0,,2021-11-12,2024-06-16
9f82bfbbfb752a3ab790133b71246b23,1.0,,2021-11-12,2024-06-16
9c85a0a4202159fb369467532d494c17,1.0,,2021-11-12,2024-06-16
9cc97b57aeccac373a180f66b0557e84,1.0,,2021-11-12,2024-06-16
9d274176e93f25201131ecc551351048,1.0,,2021-11-12,2024-06-16
9d5011432c2983ba687375e6dc56812b,1.0,,2021-11-12,2024-06-16
9d7f5873befa3fa352e82cfcdc2d1a9b,1.0,,2021-11-12,2024-06-16
9da57da850a65fd24786108be1e10a73,1.0,,2021-11-12,2024-06-16
9df4aa7a4bc3a9e34835c66ed92e70a7,1.0,,2021-11-12,2024-06-16
9e3510a8905c2b003e8e1adbd6bf9bba,1.0,,2021-11-12,2024-06-16
9e6a140c925d3fdd019dd42cc1388982,1.0,,2021-11-12,2024-06-16
9ec5f56f7c86e8484c3d9feee4a7d31b,1.0,,2021-11-12,2024-06-16
9f04d4a51503dc0912b9aa2e013bf75e,1.0,,2021-11-12,2024-06-16
9f1877c683e8e114799f9b14376fc0f8,1.0,,2021-11-12,2024-06-16
9f24a3c2922ad557b37fd68b056c4a7a,1.0,,2021-11-12,2024-06-16
9f33e94e5903cd68cb538298472c3ac2,1.0,,2021-11-12,2024-06-16
a3fdfdb3fea2b50c985183d29e37f0dc,1.0,,2021-11-12,2024-06-16
a3f1af48a083f044d87b4b303d785b99,1.0,,2021-11-12,2024-06-16
a3426ce8bbfdad4f809e8c7f3e196f71,1.0,,2021-11-12,2024-06-16
a3556d3a54cba843685695f6d0ca429b,1.0,,2021-11-12,2024-06-16
a36692b37c9129eb981f1a6f15435e4d,1.0,,2021-11-12,2024-06-16
a39a5f004f9cf1db4f101d2a9f964a19,1.0,,2021-11-12,2024-06-16
a3a5c47b6e7dad997dff49055e2114a1,1.0,,2021-11-12,2024-06-16
a3ce3bb905adedba5ad87049b9ee813a,1.0,,2021-11-12,2024-06-16
a3c2acedc7d9e3ae8f5723259226fbd3,1.0,,2021-11-12,2024-06-16
a3c9b5663e1086c81ed25d6040831d3f,1.0,,2021-11-12,2024-06-16
a034f4acc17bd5aa08e43ccd27c3756a,1.0,,2021-11-12,2024-06-16
a05bce401cfdad277914ec77f32b6296,1.0,,2021-11-12,2024-06-16
a08b2e2b20ed2925627e39629e9c813a,1.0,,2021-11-12,2024-06-16
a099a0d177541d06f5fb00c07823da88,1.0,,2021-11-12,2024-06-16
a0ca2598fd83ec24dfaf7b34169e22bd,1.0,,2021-11-12,2024-06-16
a10f48b7665db1e8780215777d51a9d5,1.0,,2021-11-12,2024-06-16
a10648daf07827b4c6c3b904236674a5,1.0,,2021-11-12,2024-06-16
a16949fe0376b8c84cb789fe84a690c2,1.0,,2021-11-12,2024-06-16
a1d34bb01a517e41461c61ca709b1004,1.0,,2021-11-12,2024-06-16
a24f31ad2e44a562684725fb4263c0fd,1.0,,2021-11-12,2024-06-16
a26eb16ed12c3d3864505764d2835b22,1.0,,2021-11-12,2024-06-16
a2da9e62479439add7ccfd03601112c4,1.0,,2021-11-12,2024-06-16
a3063a2bb25fa0e806818a018ce7ae5a,1.0,,2021-11-12,2024-06-16
a746ec17e8d1b92a013b83dd5a7a8a49,1.0,,2021-11-12,2024-06-16
a791eb2d538046d9297497de8dbdd560,1.0,,2021-11-12,2024-06-16
a4392bcdebd345a6f384ccd870f4f584,1.0,,2021-11-12,2024-06-16
a43ce0594e58877016f9a6ccda63e7c0,1.0,,2021-11-12,2024-06-16
a4de3a20d801c14c3d657f69b51c5916,1.0,,2021-11-12,2024-06-16
a4d76bcb9b9307675856aed7f94e3da9,1.0,,2021-11-12,2024-06-16
a4f9cb5eda03e33106efe3cecbb1f835,1.0,,2021-11-12,2024-06-16
a516054b6a401fece49b0a061b33af99,1.0,,2021-11-12,2024-06-16
a55b24fbc122211909fd1f9e4119a5a1,1.0,,2021-11-12,2024-06-16
a5976150c7a21471bbe475f3d365886f,1.0,,2021-11-12,2024-06-16
a5bde8f28db0f3b20733bfec02f72192,1.0,,2021-11-12,2024-06-16
a600662f458089507b989236fca25df7,1.0,,2021-11-12,2024-06-16
a61c4505e7b4bc948fb86cd83eba4749,1.0,,2021-11-12,2024-06-16
a6cfae286178eb439cf2d04f3f9e4d7e,1.0,,2021-11-12,2024-06-16
a7109a012c3eb09e09c14fac2e2495fa,1.0,,2021-11-12,2024-06-16
a714ac798bd3c1bf5df19b9173ff44a3,1.0,,2021-11-12,2024-06-16
ab6e3b1cde81d3f602c7050a75352472,1.0,,2021-11-12,2024-06-16
aba2c3c3f4074ca659385db35c5e0aa4,1.0,,2021-11-12,2024-06-16
abd73517fe771a5f3e5e83734f102b54,1.0,,2021-11-12,2024-06-16
a81f780dd69924fe9e98c274cf53c441,1.0,,2021-11-12,2024-06-16
a8441953022cef1e96a7a4f5d51d8e4f,1.0,,2021-11-12,2024-06-16
a89d2623e58d7b9b61b3212047a05acb,1.0,,2021-11-12,2024-06-16
a8bc6d57755756c8092f54757913e123,1.0,,2021-11-12,2024-06-16
a905ceee6de51f6372a4e9d646b17562,1.0,,2021-11-12,2024-06-16
a93302e6530b0b664c68316105359e40,1.0,,2021-11-12,2024-06-16
a97c36be1da731060868051dc426503d,1.0,,2021-11-12,2024-06-16
a97cdb258921cf464e4ce3318b72629d,1.0,,2021-11-12,2024-06-16
a99e5dbaa553344aa0c5735b8b6b2a9a,1.0,,2021-11-12,2024-06-16
aa329f8c63d1ea9e973b253fd9eb8262,1.0,,2021-11-12,2024-06-16
aa6d47fa630c77e3877e028423daff4a,1.0,,2021-11-12,2024-06-16
aaafafdd26242e32a6ea2a0be937aed6,1.0,,2021-11-12,2024-06-16
aae2b53bd5e67966e5d68d60ce89bba2,1.0,,2021-11-12,2024-06-16
aaf563d7386a5f61e0da7833ab2c81ab,1.0,,2021-11-12,2024-06-16
ab1cf2490d053281f74b1e53f6e81586,1.0,,2021-11-12,2024-06-16
ac5df1d4fd29d3816566f9657ebf8b32,1.0,,2021-11-12,2024-06-16
ac8ff50253d048b4c0d1c8282f6f9056,1.0,,2021-11-12,2024-06-16
ace56ecaaff1d9ae50f7c1f266281d11,1.0,,2021-11-12,2024-06-16
addffe7c72e3fb97a1803eb148f443f6,1.0,,2021-11-12,2024-06-16
addaae6d268aa526566d673e557dfa95,1.0,,2021-11-12,2024-06-16
addaedf6db624501a141ff6f9a927d6c,1.0,,2021-11-12,2024-06-16
ae8c701fb8a3cd3748e4437132830c4c,1.0,,2021-11-12,2024-06-16
ae9315e0090272b614a0331fe54c9436,1.0,,2021-11-12,2024-06-16
aef177aef329067ef728e0c9147f245d,1.0,,2021-11-12,2024-06-16
af0556f58ef36773044137b804476aeb,1.0,,2021-11-12,2024-06-16
b3b3eb448ff58c2e6482e510902cf13e,1.0,,2021-11-12,2024-06-16
b01d10a0f0eaa603339b59f09d5e6802,1.0,,2021-11-12,2024-06-16
b0221e9c09848d875cde8a6227e5f166,1.0,,2021-11-12,2024-06-16
b030eb990d46d2eee31ba964d033494e,1.0,,2021-11-12,2024-06-16
b0cfbb944bf1ff2fd9e8ea24cc3d323b,1.0,,2021-11-12,2024-06-16
b0c853f7ccaed8c5fe339031291c145c,1.0,,2021-11-12,2024-06-16
b12fb30503078b6b6cda893033cd2847,1.0,,2021-11-12,2024-06-16
b135acd34562f7a3055ffbe36b1039bb,1.0,,2021-11-12,2024-06-16
b18505400318a426a6524b24e788f4ad,1.0,,2021-11-12,2024-06-16
b266711e757b8c8cd978c00aba6306e4,1.0,,2021-11-12,2024-06-16
b283f7a3e8b9aac7f8cc825e6baf570a,1.0,,2021-11-12,2024-06-16
b28729ebf17c40a537e7fbcd1e824814,1.0,,2021-11-12,2024-06-16
b465bfd2a682880507804d213d4277b9,1.0,,2021-11-12,2024-06-16
b46b7e83514cb4680d6a987cd4404bfa,1.0,,2021-11-12,2024-06-16
b4cb9df72b0d640ee7302ea81e9e9829,1.0,,2021-11-12,2024-06-16
b51dc1debafd9c0cb105a594dad6ee72,1.0,,2021-11-12,2024-06-16
b5249fe232d54c2c82fd4515fe219fd0,1.0,,2021-11-12,2024-06-16
b5945d8603a7fa4fbd61afd92187cbf8,1.0,,2021-11-12,2024-06-16
b6bfebfe5bfffcf070670ba491b18beb,1.0,,2021-11-12,2024-06-16
bbe5a2b53875a98b30c739e835f88150,1.0,,2021-11-12,2024-06-16
bbea1ea424975f84ffc4464c7d381966,1.0,,2021-11-12,2024-06-16
bb7ac99a1f877a41f73f309f89586fa4,1.0,,2021-11-12,2024-06-16
bb936d261bbd08de277e8cd9e31883d7,1.0,,2021-11-12,2024-06-16
b81642df4adc2dc278a352303f93a358,1.0,,2021-11-12,2024-06-16
b87e402cb72e015241e5012af49d9a17,1.0,,2021-11-12,2024-06-16
b88d2b3284198c2282b51486387cbe68,1.0,,2021-11-12,2024-06-16
b8b23ec324cbf4b33a8d935f3cb542f9,1.0,,2021-11-12,2024-06-16
b900a1d3b2361ddbf985299af777ac8f,1.0,,2021-11-12,2024-06-16
b9015a870083ced3da5e0de6d77b864f,1.0,,2021-11-12,2024-06-16
b959903465343d6785920239ba680cab,1.0,,2021-11-12,2024-06-16
b967f4c7e49986cff20b8ac0896b151e,1.0,,2021-11-12,2024-06-16
b96a9ff254795a8dfda701bc1a9a1f34,1.0,,2021-11-12,2024-06-16
b9ebf1ec12e7e7977a7d8e41f4c7756a,1.0,,2021-11-12,2024-06-16
ba73efd1c6a9f35ecb8dcb92920708e5,1.0,,2021-11-12,2024-06-16
ba8911172cceefe8c205add6f6f564a1,1.0,,2021-11-12,2024-06-16
bb3d327b4d9119b7eb2bc36efd037d31,1.0,,2021-11-12,2024-06-16
bf61aa429a59db2a9bcc90eaa494df95,1.0,,2021-11-12,2024-06-16
bf88f810fd6353cbde9dc77853b4809b,1.0,,2021-11-12,2024-06-16
bfc95092b77dcdce98ddd5b82ff87cb7,1.0,,2021-11-12,2024-06-16
bc115ce55fdba1fc1f87dc1c79c47811,1.0,,2021-11-12,2024-06-16
bc55df502a961cb4c7f3b873eb5e71c0,1.0,,2021-11-12,2024-06-16
bc6a8c004b71fa1d9af36cbb327a67c9,1.0,,2021-11-12,2024-06-16
bc824a56bfb0198e8313e81f7db35c7d,1.0,,2021-11-12,2024-06-16
bcdddd892196f6d2d1959311957230b4,1.0,,2021-11-12,2024-06-16
bce8ec37f5985fc7f61ed0e42299936b,1.0,,2021-11-12,2024-06-16
bd5b1a5b93dd7445698a15380787cd8a,1.0,,2021-11-12,2024-06-16
bd83da4d6b905f33a6f5140c423e644d,1.0,,2021-11-12,2024-06-16
bddabf18d6ebb70f2416e3f650c95834,1.0,,2021-11-12,2024-06-16
beeaeca3c80368ffaad064196438ce4a,1.0,,2021-11-12,2024-06-16
beeaf0e5adc618f76dfbb4899851be37,1.0,,2021-11-12,2024-06-16
c38eaa50397584ac472df4f70eb715c5,1.0,,2021-11-12,2024-06-16
c3c978d6f8d98414a3c3c97cd64242ae,1.0,,2021-11-12,2024-06-16
c3d08038812da7236c2038d2ea11d77f,1.0,,2021-11-12,2024-06-16
c0aa268ab637f7f37f89d2b1f90a1a53,1.0,,2021-11-12,2024-06-16
c0e52e7dd3220d2b96297adf319f4a0c,1.0,,2021-11-12,2024-06-16
c10d2e0b74639887962533459e3135e9,1.0,,2021-11-12,2024-06-16
c1400a8371bebb4ed592b6cf432b3f78,1.0,,2021-11-12,2024-06-16
c16997ee3142a470fe84fdb46ec062b5,1.0,,2021-11-12,2024-06-16
c184b663f5e0400eb6f4ea6f642a1554,1.0,,2021-11-12,2024-06-16
c1ad862f619490b832b88a675cc9763c,1.0,,2021-11-12,2024-06-16
c1df6a9945403177503995aef99201e8,1.0,,2021-11-12,2024-06-16
c2014d11b7b3859519c0005bb3ff56c5,1.0,,2021-11-12,2024-06-16
c23556376ce79aa2e33ac6dd7201944a,1.0,,2021-11-12,2024-06-16
c252619e52b83ff85b9ce5a42af43596,1.0,,2021-11-12,2024-06-16
c2c460fa29ca494c4a88c983d8aa68df,1.0,,2021-11-12,2024-06-16
c31b7e13284b625bf7aee73a429fc4d4,1.0,,2021-11-12,2024-06-16
c79fadcebef5038867106f5b52a85c64,1.0,,2021-11-12,2024-06-16
c7b196a571b1a072eb880def517fbff0,1.0,,2021-11-12,2024-06-16
c48816999ab58b70f8acde17a6ae3220,1.0,,2021-11-12,2024-06-16
c49568f85770da8e2b07b0073e238233,1.0,,2021-11-12,2024-06-16
c4f209198e0b1974230a2c8299323257,1.0,,2021-11-12,2024-06-16
c548f95b51e5952fcb5900057eb1c7ce,1.0,,2021-11-12,2024-06-16
c565cd7656974d5924995a3a76255d91,1.0,,2021-11-12,2024-06-16
c593b19dfbcbd47be6e83fb0f1842836,1.0,,2021-11-12,2024-06-16
c5cb9519f3c544bf0cfbe92df85be5a6,1.0,,2021-11-12,2024-06-16
c64ad2642001251368db031da5434936,1.0,,2021-11-12,2024-06-16
c659bdcb7cd10eac5abf73e137f83b74,1.0,,2021-11-12,2024-06-16
c68e658d79371528f90655c853a24fe3,1.0,,2021-11-12,2024-06-16
c6884b3de2d174fc889165be0e46a084,1.0,,2021-11-12,2024-06-16
c6f7096be690434487361dd7b8883faa,1.0,,2021-11-12,2024-06-16
cbe02b28b5cb8980cd4a302fc8e0232a,1.0,,2021-11-12,2024-06-16
cb67345bb2c028f574820daa82d821cb,1.0,,2021-11-12,2024-06-16
cb706dfc0523dbb3c0f85df11ef48f3f,1.0,,2021-11-12,2024-06-16
c809787ee4d84c596e5582ab2a0e6bb4,1.0,,2021-11-12,2024-06-16
c85085acfa3e132ad7a843ae6d2a333b,1.0,,2021-11-12,2024-06-16
c85ca0d2a0c36a176730241b0b3c64b2,1.0,,2021-11-12,2024-06-16
c890eb4554620aa9cbee65a0a8ecba06,1.0,,2021-11-12,2024-06-16
c8f4a7336be74a9b2e65662e52930fe3,1.0,,2021-11-12,2024-06-16
c8f96b5324acf332183fa8bd6e9eb35b,1.0,,2021-11-12,2024-06-16
c901eaaa4a350b38d41b4ebedf70cf56,1.0,,2021-11-12,2024-06-16
c915408cb5597a5cc8a365f5ce6d2121,1.0,,2021-11-12,2024-06-16
c9b93e6e32246c27ad692daeea7c82e3,1.0,,2021-11-12,2024-06-16
ca943c4cc4bdd9d6705cdde5059f38d8,1.0,,2021-11-12,2024-06-16
ca97bbfa49caa4ba4fe599c62a950d0a,1.0,,2021-11-12,2024-06-16
caa76426505cceecd0041f4f53445e89,1.0,,2021-11-12,2024-06-16
cacc201c5bbe691bcda8c4cf6e5f4793,1.0,,2021-11-12,2024-06-16
cc58e1925105edc22edf608162fe6fe2,1.0,,2021-11-12,2024-06-16
ccf53dd5751e65b642a3e2ddc935c379,1.0,,2021-11-12,2024-06-16
cd1299961c7e7db743d674a535a6832e,1.0,,2021-11-12,2024-06-16
cdc0f8f70c833c17adbdd2c5a55b3d52,1.0,,2021-11-12,2024-06-16
ce0fdaa1506880988be50502c869fa3a,1.0,,2021-11-12,2024-06-16
ce857a5c2afe718ff304834167d9e8ef,1.0,,2021-11-12,2024-06-16
ceba0129d5e61cece007cfe3660e0b4c,1.0,,2021-11-12,2024-06-16
ced99ea937b28b81df945409d1a062c7,1.0,,2021-11-12,2024-06-16
cedc61f73bd3495a6841d73036369d52,1.0,,2021-11-12,2024-06-16
cef2729d37f89f8089d188f020c62f69,1.0,,2021-11-12,2024-06-16
cf039b78aee60f90a66c5d9bebb91b78,1.0,,2021-11-12,2024-06-16
668245f08ceb3ebfb2d49b83897e1e52,1.0,,2021-11-13,2024-06-16
653253ff59cce74c5acbc7cc0f786069,1.0,,2021-11-13,2024-06-16
a53045f8ac7b831099b3e946f4369fa1,1.0,,2021-11-13,2024-06-16
409b1debd5f30db0f7acdf49073e7b03,1.0,,2021-11-13,2024-06-16
7149d8e97c69eb2d7f28505374cdbe48,1.0,,2021-11-13,2024-06-16
b986308b93b948c1446dc739acc0c727,1.0,,2021-11-13,2024-06-16
9c79b576e1cc0b885cb00717b7ab087c,1.0,,2021-11-13,2024-06-16
a68a44af431511373f70f173923cb789,1.0,,2021-11-13,2024-06-16
6032d705ac697ac55022f989fc31647b,1.0,,2021-11-13,2024-06-16
78f4159e66ba1bb690edad83bac2ca68,1.0,,2021-11-13,2024-06-16
046ff4273044e8447427995ba71a1f80,1.0,,2021-11-13,2024-06-16
8da02912df3dbcced0e37152b97e5020,1.0,,2021-11-13,2024-06-16
8785a347d8ab3bb2d8a10053cc65953c,1.0,,2021-11-13,2024-06-16
b132ce72c992d7a5d8ccdd78df657502,1.0,,2021-11-13,2024-06-16
6a09da4a428cf219b8c58373d57c457c,,1.0,2021-11-25,2024-06-16
0a2ae2f6c84d0a155744aeafb7d47338,1.0,,2021-11-25,2024-06-16
7e4d3bc7427abe1b24c398a8b8628ef8,1.0,,2021-11-25,2024-06-16
bca8c45ed64dda2d42b4e53297955d9f,1.0,,2021-11-25,2024-06-16
2cf245a3d646213ce27a1dec31468459,,1.0,2021-12-04,2024-06-16
7eeae52df02a7ab657726a3b98c10271,,1.0,2021-12-04,2024-06-16
42102979984e9cfb70dc4c3f1861f193,,1.0,2021-12-04,2024-06-16
8776850598c723801684da57513ef41d,,1.0,2021-12-04,2024-06-16
b43a3aa887726958819b1b326d2b4e62,,1.0,2021-12-04,2024-06-16
467caf68a058115dc487ed86e093c17f,,1.0,2021-12-04,2024-06-16
bced6668832034eb264bb78e808db3aa,,1.0,2021-12-04,2024-06-16
a8aca2d989488c8facce85fe429f9d91,,1.0,2021-12-04,2024-06-16
a997d2dc0a2e7f1a82418916a013220c,,1.0,2021-12-04,2024-06-16
8a095be0adc4e105a42b288a1b642455,,1.0,2021-12-04,2024-06-16
88f481c46e728876a082645dde453a6c,,1.0,2021-12-04,2024-06-16
c135ff447232a6931fc160d1054a2869,,1.0,2021-12-04,2024-06-16
6e2da6f4a8650f6e02ed30268058e61d,,1.0,2021-12-04,2024-06-16
3d4009c44e9d26de64a06f3533d5a7e3,,1.0,2021-12-04,2024-06-16
8b294cb199396ebc1568748314876ce9,,1.0,2021-12-04,2024-06-16
aa5c8d0efb425773a0ed8f48c4abac19,,1.0,2021-12-04,2024-06-16
4ae331782360ee9a0f23eb473256d331,,1.0,2021-12-04,2024-06-16
2c40d9a9682cfdbbaaad076e43f0cedf,,1.0,2021-12-04,2024-06-16
57d7a2c7f41e39a6dd48329ed2453601,,1.0,2021-12-04,2024-06-16
484c474c6d4f513cc41b0db1ef10d9a8,,1.0,2021-12-04,2024-06-16
d8d6ed83c239fcbbee2ab25d9e022e67,,1.0,2021-12-04,2024-06-16
7ad88f2f197cbcc4c58f515a14eefd8d,,1.0,2021-12-04,2024-06-16
31d5761ec7671cd397064294ed94d2cb,,1.0,2021-12-04,2024-06-16
805f0d0ca74a04fbeb12d3c9924308bc,,1.0,2021-12-04,2024-06-16
2bed560c5621575ae0f2005a4133edb5,,1.0,2021-12-04,2024-06-16
096adbe128fa8443756a7cba41214c92,,1.0,2021-12-04,2024-06-16
cef0e51dca4b1217894b998fd988bd7e,,1.0,2021-12-04,2024-06-16
444fa7f73741b35a2cac1380da15c911,,1.0,2021-12-04,2024-06-16
712e16fdf412f5e2b0bf7611d1c29842,,1.0,2021-12-04,2024-06-16
a3aa57ab560859ee959497c5abda42d7,,1.0,2021-12-04,2024-06-16
7fd83d5b46a915e5404b1234b4c9594d,,1.0,2021-12-04,2024-06-16
4a6cc20ad04cb528b2fe232a86cae17e,,1.0,2021-12-04,2024-06-16
542dc8e04454062791f0e841f85c4553,,1.0,2021-12-04,2024-06-16
22605ee59a6c574498f55e111c9c4c21,,1.0,2021-12-04,2024-06-16
37dfa498640ac045afa7582be966c2a9,,1.0,2021-12-04,2024-06-16
7928c7c4f1c60c3df1bb0db0754b2039,,1.0,2021-12-04,2024-06-16
d90e3cfb2a1b75631314193e6fe812cb,,1.0,2021-12-04,2024-06-16
d107aa429b801af73658af773d1de1d9,,1.0,2021-12-04,2024-06-16
e6c2bb9b7ae0b89cb666d189a0e33e8c,,1.0,2021-12-04,2024-06-16
215216291682c60379683154365a595d,,1.0,2021-12-04,2024-06-16
36634dee7848bb31f3a5c9cf5562477a,,1.0,2021-12-04,2024-06-16
9c2f1b58cc8d15fa14b52fb4296a9f8f,,1.0,2021-12-04,2024-06-16
f9c55d98cd015ec5e1a384e79835a1d0,,1.0,2021-12-04,2024-06-16
abeec5fc9ecb3649b7628f0309147e33,,1.0,2021-12-04,2024-06-16
8fc38bd005e98a5024fcc6b0d01afe84,,1.0,2021-12-04,2024-06-16
6f60c23eca9562162aced0323ccaea11,,1.0,2021-12-04,2024-06-16
883efa034e1e939b2fb6d9f89f011dca,,1.0,2021-12-04,2024-06-16
c1603f43a067b80e5790ac7d32760d8d,,1.0,2021-12-04,2024-06-16
2788033dff4034aad200bef44aa7aa03,,1.0,2021-12-04,2024-06-16
c93f1ab590cebca86c9c9944f929aeb2,,1.0,2021-12-04,2024-06-16
022c869d57ab91010c3e98084d79fdc1,,1.0,2021-12-04,2024-06-16
8413b76ea3ea8de6b9546b349eeb020f,,1.0,2021-12-04,2024-06-16
4789cd4753c509dd37ac95978794587a,,1.0,2021-12-04,2024-06-16
23dd422c78a5a55cca02ae47eccab7ff,,1.0,2021-12-04,2024-06-16
8b40886d8a6d25ae9964eb451cb50fde,,1.0,2021-12-04,2024-06-16
fc27f210c1597eb9775d4409e98ddcdb,,1.0,2021-12-04,2024-06-16
76cef83e9a6f866ed5a5e9eb11b90a8b,,1.0,2021-12-04,2024-06-16
c6fcd9acfaccd534e70b85ae31f6e37a,,1.0,2021-12-04,2024-06-16
10314405090f08b84f14bde491bd359b,,1.0,2021-12-04,2024-06-16
c4421011024aee716745dc195f8b47f0,,1.0,2021-12-04,2024-06-16
829c57ddc086b94f19defd42b75cc17f,,1.0,2021-12-04,2024-06-16
c75723944423cea70a4f8a16b8359d1f,,1.0,2021-12-04,2024-06-16
65be6340fe278647edf34ba94191dc7b,,1.0,2021-12-04,2024-06-16
08d22190150d3d0631b673acc9f46b2a,,1.0,2021-12-04,2024-06-16
1ebf2bcb0f89b02a65328d0f9788300c,,1.0,2021-12-04,2024-06-16
006bb2f80e00115f2b39979e18e928ab,,1.0,2021-12-04,2024-06-16
196ba6abb086d7336fddc7fae15cee33,,1.0,2021-12-04,2024-06-16
3496c4cd6f0699d3ac939c3c5c9f9ef7,,1.0,2021-12-04,2024-06-16
0121472d4334dc7c9cd7557582170b87,,1.0,2021-12-04,2024-06-16
0f6a0baf5aa93fd2e14dde9cc332610c,,1.0,2021-12-04,2024-06-16
76dc1fac15251df9b2057754e1fde2bb,,1.0,2021-12-04,2024-06-16
b291e320fbd7ef2d8806927cdc873a33,,1.0,2021-12-04,2024-06-16
78c00e63169ae1af224b0aea3cfaee1d,,1.0,2021-12-04,2024-06-16
f7f450cc836a08a4e9b5ba7214b5df3b,,1.0,2021-12-04,2024-06-16
b0bf107bdbd16886daa3641d12d09de6,,1.0,2021-12-04,2024-06-16
04e9bac2adab3604ee112677c18b51df,,1.0,2021-12-04,2024-06-16
f201e6d55b6a750b1f9ece00ae719068,,1.0,2021-12-04,2024-06-16
b51790b0cb782ed639d0613daba9af7d,,1.0,2021-12-04,2024-06-16
34db3a3b290a13e70fe672da5af5db4b,,1.0,2021-12-04,2024-06-16
3e4217df96d8341f9b91de82bcc4d5c5,,1.0,2021-12-04,2024-06-16
37dfd7a3f9965c7c1fcbf9bc5f82b1fb,,1.0,2021-12-04,2024-06-16
c1b856bd9310ffe3537652dbc8436ee8,,1.0,2021-12-04,2024-06-16
d760ed27db84ae8fe16c2ef776dfd7e1,,1.0,2021-12-04,2024-06-16
25e8f5c0782715a4de4193cf07ae296c,,1.0,2021-12-04,2024-06-16
7308cced3b706521470249ba6b0d4dc6,,1.0,2021-12-04,2024-06-16
bcc84321964bf990bb0d24b0961fabf2,,1.0,2021-12-04,2024-06-16
2ebdc1da01aa48db4960819b7965335d,,1.0,2021-12-04,2024-06-16
e1764998c5e2a36ab9db32189724e42f,,1.0,2021-12-04,2024-06-16
c2ae34e2741a8207d635baf4619192b6,,1.0,2021-12-04,2024-06-16
7aba9ae870ef3f137fef01eab403445d,,1.0,2021-12-04,2024-06-16
c1452fca8e15114ccd985c14212ef8c0,,1.0,2021-12-04,2024-06-16
0484fbef3309c897a988fe463a47a448,,1.0,2021-12-04,2024-06-16
1b857330906543b5bcda56fd4e9d170e,,1.0,2021-12-04,2024-06-16
c74ae92a8d75a8f092ce37bb769dd791,,1.0,2021-12-04,2024-06-16
5b5ed48acd980f2e83de366eb76fbe78,,1.0,2021-12-04,2024-06-16
6708c058abeaab771fc6da99f16f8824,,1.0,2021-12-04,2024-06-16
694f0479ef7d7b20ec3432f8c47c9b75,,1.0,2021-12-04,2024-06-16
1e38f0315a5c5eb1ca48d6fbed0bd54d,,1.0,2021-12-04,2024-06-16
566d9c940e166dec16f7aa5b9557f2f3,,1.0,2021-12-04,2024-06-16
df832598760cd3d792d26d5424c5c3e8,,1.0,2021-12-04,2024-06-16
ddbddf8cb653b75517f52dce2c8dd8a1,,1.0,2021-12-04,2024-06-16
